commit_id,msg
5d4459aab955679c008e0126fa054841e05312cc,"The Checklists are now working and enabled by default.
This is also the first attempt at restructuring the contents i.e.
using the i18n in a straight-forward way.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5587 a161b567-7d1e-0410-9ef9-912c70fedb3f"
c721401d9ab20f14cdcc22aabdc0b45ed4fbf36d,"Removed the JProfiler news item.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5588 a161b567-7d1e-0410-9ef9-912c70fedb3f"
65fa9af96882ef6eea715005346fd779408be9e5,"Typo. Removed some old comments of myself.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5589 a161b567-7d1e-0410-9ef9-912c70fedb3f"
7657869efc2dbaf9bb970d05d4d06a99cf8e066b,"I changed ""label.documentation"" into ""tab.documentation"" to get rid of  the "":"" in the tab.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5590 a161b567-7d1e-0410-9ef9-912c70fedb3f"
191a8b8dd41f0a62fbfad901984c1f9c629a3b50,"Finished the conversion of the checklists (for the default language).


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5591 a161b567-7d1e-0410-9ef9-912c70fedb3f"
0b0c55ab2d4679d5f542624c75a238650749cc08,"Corrected a bunch of spelling errors.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5592 a161b567-7d1e-0410-9ef9-912c70fedb3f"
d09ce05c9c115579245e06df2b8c1bdfc5939165,"Corrected a bunch of spelling errors.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5593 a161b567-7d1e-0410-9ef9-912c70fedb3f"
264864e16719590e65b90577ca52d691cbf8ec4f,"Updated statistics.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5594 a161b567-7d1e-0410-9ef9-912c70fedb3f"
d665f69485b19ba6cdecdee401db48a7d99aad1c,"RefactorIT spells with IT as capitals.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5595 a161b567-7d1e-0410-9ef9-912c70fedb3f"
c54335b8e79d65d5a93e01ab9d73d99f068ac220,"Corrected spelling errors.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5596 a161b567-7d1e-0410-9ef9-912c70fedb3f"
6b2bb608d108b983faeb1debea08328a62966df1,"New plan.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5597 a161b567-7d1e-0410-9ef9-912c70fedb3f"
c710aaace65d89dfb23562a2ae181af83c83ad31,"Deprecate some variables whose scope is to wide (getters/setters should be used) plus style change according to guidelines


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5598 a161b567-7d1e-0410-9ef9-912c70fedb3f"
21255ea90b4c4bc23ca5a5b49f829131fe767036,"Updated schedule after discussion with Bob.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5599 a161b567-7d1e-0410-9ef9-912c70fedb3f"
fc59d26db2f5acbfc0bbfcb51beb0837ce545ec4,"I do not understand why this file is still here. It is also moved.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5600 a161b567-7d1e-0410-9ef9-912c70fedb3f"
e75f484b21efabaa897bf5b63b9f92c56107d90a,"Removed the checklist stuff since it was not localized and where in need of
moving to the new structure.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5601 a161b567-7d1e-0410-9ef9-912c70fedb3f"
f6ad36a54c5c519b0cca1333a0c337a1e9408de3,"Moved the i18n things to the new structure.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5602 a161b567-7d1e-0410-9ef9-912c70fedb3f"
aa8d15ad8b124e9c1a95dbf19c585466f231686e,"setSubvertices and removeSubvertex


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5603 a161b567-7d1e-0410-9ef9-912c70fedb3f"
ab0c89185c8f8d794497b19eb7ca20521af6d0a0,"Updated TODO items for issues. Added new stuf (MRUs, new menu items). Made chapter titles more consistent. Described new issues. Described selection. Etc.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5604 a161b567-7d1e-0410-9ef9-912c70fedb3f"
bf5bd2fd8b33fa74e5ea65be9cbb1ea80fa84d97,"Clarifications on how localization is done.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5605 a161b567-7d1e-0410-9ef9-912c70fedb3f"
2b725633d59aad7c03b10480fe4e2f25b20334a2,"Added colons to 2 labels in the Generate Classes dialog box.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5606 a161b567-7d1e-0410-9ef9-912c70fedb3f"
2f88732c694ab899b7c1b1d09cc00057946bac70,"Replaced MetalLookAndFeel calls with UIManager.getColor().


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5607 a161b567-7d1e-0410-9ef9-912c70fedb3f"
7936b223aca3879dafe9470294e180501818e9de,"The dialog looks different in the current CVS version, hence this update.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5608 a161b567-7d1e-0410-9ef9-912c70fedb3f"
309a1f873ff96a21282e6796ed5e8716e5f23c3e,"Commit patch from Frank Jelinek to record opened file in a rescently used list on file menu


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5609 a161b567-7d1e-0410-9ef9-912c70fedb3f"
929cd865490ee3ef974caa981e0af308d9def986,"Changed ArgoEditor.paint() to use GEF 0.10 code rather than old 0.9.6 code.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5610 a161b567-7d1e-0410-9ef9-912c70fedb3f"
5b705a1d21cc6bcdd1d73fabdc866bcdae17ef10,"Removed not-working confusing ""Compile Generated source"". It is way too early to have a checkbox like that...


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5611 a161b567-7d1e-0410-9ef9-912c70fedb3f"
53f4371342a3986e3d5427d2e6b619b3b9982d8b,"Dutch saying: ""Zotten en gekken, schrijven hun naam op muren en hekken"".


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5612 a161b567-7d1e-0410-9ef9-912c70fedb3f"
0b87c058e8f5922699745bce116b9d8c8e790ecd,"Prepared for the addition of a ""Selection Action Buttons"" chapter: This is one of our key features, so I think it deserves its own chapter in the manual.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5613 a161b567-7d1e-0410-9ef9-912c70fedb3f"
4e1758a89633ac7238f62f1ee7137f04e31a7891,"Added remark about the highlighting of the number of todo items. It has a yellow or red in certain conditions. Reading JRs dissertation is fruitfull!


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5614 a161b567-7d1e-0410-9ef9-912c70fedb3f"
45307e69d0bda74c620502d2564916c4d3c374f0,"Many additions to the ""Generate"" and ""Critics"" menu descriptions. Solved TODO items & issues. Added issues. Improvements. Typos. Etc.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5615 a161b567-7d1e-0410-9ef9-912c70fedb3f"
476e8fea66f0f0756fb9f3c35546302897c5c41b,"Corrected (again).


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5616 a161b567-7d1e-0410-9ef9-912c70fedb3f"
3459def0a77d38c2b5f7525ae141150524b658e3,"Completed chapter about ""selection action buttons"".


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5617 a161b567-7d1e-0410-9ef9-912c70fedb3f"
1c8f3ee9ab548aa4c05027be57c6fe3b9edd7804,"Fixed so that it is again possible to create a ComponentInstance using
the ModelFacade.create(UmlEntity) method.

This problem was introduced on 15th of December 2003 14:04:33.
Luckily we had a JUnit test case to detect it because it would have
been extremely hard to track down if it would have been generated
somewhere else in the code.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5618 a161b567-7d1e-0410-9ef9-912c70fedb3f"
67c10842003f42b534a647f59bb3fc53e42cf43e,"Added a description of the Checklist tab.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5619 a161b567-7d1e-0410-9ef9-912c70fedb3f"
9fbac11940d72a407527b1f0c08580c2f6152b74,"Added a description of the Broom.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5620 a161b567-7d1e-0410-9ef9-912c70fedb3f"
9dbccb35ce5abaf9e63db066353d89f1d8152e6c,"The ""label.version"" should have a colon in the Documentation tab. But it is also used in the About box, hence I adapted the Tools.java file, too.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5621 a161b567-7d1e-0410-9ef9-912c70fedb3f"
b229c1263cfff68d65c519de83d8899522fe78c4,"Update the checkstyle rules to fit the removed special rules.

We now use the Java Coding Standards standards for naming.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5622 a161b567-7d1e-0410-9ef9-912c70fedb3f"
4540559c67f3c07498ca6dc27b3ed94df58d4f82,"Made the class handle the case where we have no Editor defined.

Found by JUnit test cases.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5623 a161b567-7d1e-0410-9ef9-912c70fedb3f"
0b0c82caa8750eabd92f8557e67f5d249f696c7f,"The Node Instance Property Panel now works again.

Found by JUnit tests.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5624 a161b567-7d1e-0410-9ef9-912c70fedb3f"
586f5f2a33071551ab73f4f100ec96ca9bbb03e8,"The test cases no longer need to modify the ArgoSecurityManager.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5625 a161b567-7d1e-0410-9ef9-912c70fedb3f"
fa38aadf0dd8788c9e3d5737de59840705571810,"Moved description from dependency from the use case chapter to the class chapter.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5626 a161b567-7d1e-0410-9ef9-912c70fedb3f"
1af07b155385d8ea7269a12f9fd91afb0acbde91,"Language improvements from Deborah Sooley.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5627 a161b567-7d1e-0410-9ef9-912c70fedb3f"
0e63b4380820a72f62514e65b3810dfcfb720d90,"Correct deprecation info


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5628 a161b567-7d1e-0410-9ef9-912c70fedb3f"
05e9fa2f8b1e1097495878371d610941d5a2ab60,"Buggfix. The property panels now work again.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5629 a161b567-7d1e-0410-9ef9-912c70fedb3f"
2b0fd23c5349ee5d2e440aa60616443843692bc8,"Improved javadoc.
Removed unnecessary tearDown()-function.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5630 a161b567-7d1e-0410-9ef9-912c70fedb3f"
13419c3a46eea04e4263b63c42d73b5745c7013c,"Added the explanation on how the name ArgoUML came about.
Spelling errors corrected.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5631 a161b567-7d1e-0410-9ef9-912c70fedb3f"
db59cc6608a0e1f7003d4556a9adcbf327e05e46,"Issue number: 2482
Obtained from: maxota (Maksym Kovalenko)
Submitted by:  alexey (Alexey Aphanasyev)
Reviewed by:


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5632 a161b567-7d1e-0410-9ef9-912c70fedb3f"
d675c05ad73cf12afa200b6733cd8c11e2e072c5,"Moved the appendix E ""User Manual Plan"" from the manual to the Cookbook, in a new seperate file. This part still needs adaptations...


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5633 a161b567-7d1e-0410-9ef9-912c70fedb3f"
4e1e835cdc7350756f3081f30c89cdf3ce4204b0,"Made the FAQ point directly to the bug reporting page.
Removed some then duplicated information.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5634 a161b567-7d1e-0410-9ef9-912c70fedb3f"
029341d71a0aaafc98a73366379ab70722df47ab,"Added checking for empty context and target names, because NSUML will store empty names even if the name has simply not been defined.
Issue number:  2056


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5635 a161b567-7d1e-0410-9ef9-912c70fedb3f"
70b97637c1bcc5fe2cc5c71db74ef7063e7e585f,"Rewritten to better fit within the Cookbook.
Added some personal comments on the state of the manual.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5636 a161b567-7d1e-0410-9ef9-912c70fedb3f"
b0ff43f76fac40174c29b346c91360683748bfae,"Issue number:  2482

Russian *.properties files have been synchronized with default ones.

There are still some missed keys. They were missed consciously because I
don't know exact translation yet.

There still might be some ""inconsistency"" in translation.
It is out of my concern at the moment.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5637 a161b567-7d1e-0410-9ef9-912c70fedb3f"
43dd83b82cf3a1ad3135838b412ed4c3f5c4f19b,"Issue number:  2482

Russian *.properties files have been synchronized with default ones.

There are some missed keys. They were missed consciously because I
don't know exact translation yet.

There still might be some ""inconsistency"" in translation.
It is out of my concern at the moment.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5638 a161b567-7d1e-0410-9ef9-912c70fedb3f"
696685bee3d4efab007c8c0fc9911385376dbe80,"Updated & Improved the To Do Item Tab description.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5639 a161b567-7d1e-0410-9ef9-912c70fedb3f"
620d77e874e7983241540b5b4ffe93c9218ac603,"First version of the site files.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5640 a161b567-7d1e-0410-9ef9-912c70fedb3f"
4bda9a6e4c6d1514e48455f629556a79b593d5ac,"Filled in some issue numbers.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5641 a161b567-7d1e-0410-9ef9-912c70fedb3f"
295b7b83ad25f20b999f070a2839f5b3b240c0bc,"Removed reference to non-existent chapter.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5642 a161b567-7d1e-0410-9ef9-912c70fedb3f"
2f5c261e994ee12e39bf7f0980a80a83cff167bb,"Corrected some comments.
Corrected some checkstyle problems.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5643 a161b567-7d1e-0410-9ef9-912c70fedb3f"
f72100a890a232d645e4f0c4c9cef02599e67dee,"Fixed the problem with running out of memory.
Some checkstyle warnings fixed.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5644 a161b567-7d1e-0410-9ef9-912c70fedb3f"
903eea473ea058ffe66471a122a0f2026178ecee,"Also fixed problem with combobox that sometimes throws errors when starting.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5645 a161b567-7d1e-0410-9ef9-912c70fedb3f"
5aa28a81aab8d1246776bcd037666301d53f4ed9,"Localized some more of the AboutBox texts.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5646 a161b567-7d1e-0410-9ef9-912c70fedb3f"
1f9a47e26042518c6822ce5dbdecd94f7929c4df,"Moved the checklist information for fr, de, and es to property files.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5647 a161b567-7d1e-0410-9ef9-912c70fedb3f"
4d0d753558dd5a56ce2814d014ddd87714c54b8e,"Added the id of the team members.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5648 a161b567-7d1e-0410-9ef9-912c70fedb3f"
59090bb44b382bcd6281cd6bf0114b58ebb0a6c0,"Fixed an obvious misshap.
Alexey, you will have to look at your copy of this file too.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5649 a161b567-7d1e-0410-9ef9-912c70fedb3f"
2cd4ead6f3ddf6e9b7a182226ad78799d4a51a20,"I fixed it for you Alexey...


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5650 a161b567-7d1e-0410-9ef9-912c70fedb3f"
39712f6fbeaffb8076c8eebad141c9d81d56ba04,"Moved the critics to property lists.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5651 a161b567-7d1e-0410-9ef9-912c70fedb3f"
d8e9d55c594311289e7a7f7a5607d8ef6df5ad55,"1st step in making the attributes private.
Fixed some checkstyle warnings.
Moved around in preparation to split up the long method.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5652 a161b567-7d1e-0410-9ef9-912c70fedb3f"
1e7de92c48f9ad65aca9fe5c07908a2ebcb0ca55,"Deprecations


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5653 a161b567-7d1e-0410-9ef9-912c70fedb3f"
96c5bd7480c87c78fd0d1bb143c4bce71b6d21fc,"Correct deprecation


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5654 a161b567-7d1e-0410-9ef9-912c70fedb3f"
5210442b2e8afdd72adaf01f8341f930b903ca77,"Fixed some of the uses of deprecated things.
Added questions when this was impossible because the deprecated comment
did not give enough information.
Fixed some coding standards problems in the same files.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5655 a161b567-7d1e-0410-9ef9-912c70fedb3f"
8ab964acbd56e3f5646b1eb2645bccd12c8b5f1a,"Add comment


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5656 a161b567-7d1e-0410-9ef9-912c70fedb3f"
6e5f9dda45d51bd3197ad3117d357c6761a6fd1d,"Provide alternative methods for deprecated attributes. Added some comments.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5657 a161b567-7d1e-0410-9ef9-912c70fedb3f"
3ca608b642f81907991592873caa2a91dbd74be5,"Continued work with the old deprecations.
I was able to remove some of them.
Fixed java coding standards violations while at it.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5658 a161b567-7d1e-0410-9ef9-912c70fedb3f"
a1bbb76e19623c6c02a419c8644cf0842095f11a,"Make checkstyle happy (or at least less sad)


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5659 a161b567-7d1e-0410-9ef9-912c70fedb3f"
fa809ffc62ccee26472e66a65a5f1ad02d4b27b1,"Issue 923: Described the possibility to copy a whole diagram to the system clipboard. Still needs more elaboration.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5660 a161b567-7d1e-0410-9ef9-912c70fedb3f"
25a9bc4297261f3d36a99babe2bae8e8953bacc5,"Open up the repository for 0.15.4.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5663 a161b567-7d1e-0410-9ef9-912c70fedb3f"
b707003bb488c59855c297d3454dc7a67e194a84,"Make it possible to build the pdf stuff also on a machine where the
argouml sources are in a directory with space in the name.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5664 a161b567-7d1e-0410-9ef9-912c70fedb3f"
7ae88e728d1142d6f9a8279b0aa9371772362304,"Rationalised some complex undocumented conditions - suggested alternative


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5665 a161b567-7d1e-0410-9ef9-912c70fedb3f"
e3144476bfe46b09fbb8e8b644c36cc8cb6b6bdb,"Updated some dead links.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5666 a161b567-7d1e-0410-9ef9-912c70fedb3f"
19f3c62ecc960410b3c990290f94a36d1eb875c5,"Small clarification about the manual.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5667 a161b567-7d1e-0410-9ef9-912c70fedb3f"
d009f1ec5197d0901fc399b3465eaf554ad8ae3a,"Something is wrong with this file...


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5668 a161b567-7d1e-0410-9ef9-912c70fedb3f"
fd351db04dcbb24615c60b17a554d9d5252e84e0,"Added description of %L instead of %1.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5669 a161b567-7d1e-0410-9ef9-912c70fedb3f"
4a68998798347c019076c073d2c08b2da9ec0b35,"Fixed so that Save as SVG works again.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5670 a161b567-7d1e-0410-9ef9-912c70fedb3f"
32a346655c7d238125c319d01bc6d4f0bff6a37e,"Fixed some javadoc comments.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5671 a161b567-7d1e-0410-9ef9-912c70fedb3f"
3569035288e33e6887ff85a6956f4eeecac81606,"Described button1 motion with ALT key in the diagram (for scrolling).


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5672 a161b567-7d1e-0410-9ef9-912c70fedb3f"
bee20a79fdc0daea51f65d1f2ca3fc58b2ca4fda,"Fixed some javadoc comments and coding standard violations.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5673 a161b567-7d1e-0410-9ef9-912c70fedb3f"
631bf5d485c4738614dbc7062bd1a8d549721d43,"Remoted the toolbutton library file.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5674 a161b567-7d1e-0410-9ef9-912c70fedb3f"
4ac00520a5e57613abe4a0fd28fe5d2ed16c7795,"Fixed some javadoc comments and coding standard violations.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5675 a161b567-7d1e-0410-9ef9-912c70fedb3f"
9af56d3e68457b173d95fa0cb6707120a79cace6,"Improved the ""Find"" dialog description. Added some issue numbers in the comments.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5676 a161b567-7d1e-0410-9ef9-912c70fedb3f"
0d91bf9a6138936426dc515a7ab4730ce4fafadf,"Added page for 0.15.3 release.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5677 a161b567-7d1e-0410-9ef9-912c70fedb3f"
ab9cc905727dfc87aa32bc6e3b0c8e9596d44c28,"New version of the cookbook deployed.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5678 a161b567-7d1e-0410-9ef9-912c70fedb3f"
7fe584fcc677acc8c0953ca777cb21be745166b7,"Issue number:  2499
Obtained from: Bob Tarling
Submitted by:  Steffen Zschaler

Fixes the issue by checking for constraints in ModelFacade.setBody()


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5679 a161b567-7d1e-0410-9ef9-912c70fedb3f"
756b3fb8246155055bbfdddbe7f321588b6b8d37,"Updated these old files. Rephrased. Solved CR, LF, LF problem. Explained batch-file starting under Windows. Etc.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5680 a161b567-7d1e-0410-9ef9-912c70fedb3f"
f7d48cf48be12186e114012381277d7fd6e1cd8d,"Corrected instanceof usage idiom in setBody after I was pointed at my mistake by Bob Tarling. Thanks Bob.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5681 a161b567-7d1e-0410-9ef9-912c70fedb3f"
0b60c92ec64ef4f9df0b23878739512e738e4c13,"Made the 3 documentation css files equal.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5682 a161b567-7d1e-0410-9ef9-912c70fedb3f"
3b1b8779ae30aad943117eef62c429e4567a7bff,"Rephrased, clarified matters. Removed reference to V0.10.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5683 a161b567-7d1e-0410-9ef9-912c70fedb3f"
172b46f50907258daa0c8cfcdb33169e88b6f428,"Rephrased a bit of broken English, discovered while checking issue 2153.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5684 a161b567-7d1e-0410-9ef9-912c70fedb3f"
385f18681e9cc53a2266c5566d2d6a9a25c8b9c6,"Issue 2505.

Added vizard for adding an attribute to a classifier. Essentially copied
from code by mkl.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5685 a161b567-7d1e-0410-9ef9-912c70fedb3f"
2743cf0c7b084122561df5bf724fdfe6bb2cfee4,"This is not an error. It was also removed in version 1.39, but later reintroduced.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5686 a161b567-7d1e-0410-9ef9-912c70fedb3f"
be368506a9cb33318b761e7d8aa5a96a4f0513dc,"Added a vizard for adding constructors. The matter was complicated by
the risk of losing focus during the operation, and that profiles are still
not well handled by ArgoUML.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5687 a161b567-7d1e-0410-9ef9-912c70fedb3f"
b099e3db905bb817aca5a6d96a59637e677ca0ba,"Moved the 0.15.3 release to the completed list.
Explanation on the relationship between NS-UML and UML 1.4, UML 1.5
and UML 2.0.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5688 a161b567-7d1e-0410-9ef9-912c70fedb3f"
ccf73ebc63bd37446c58f07383e27759de63d431,"Issue number:  1087
ocl-argo.jar is LGPL.
CVS: ----------------------------------------------------------------------
CVS: Issue number:
CVS:   If this change addresses one or more issues,
CVS:   then enter the issue number(s) here.
CVS: Obtained from:
CVS:   If this change has been taken from another system,
CVS:   then name the system in this line, otherwise delete it.
CVS: Submitted by:
CVS:   If this code has been contributed to the project by someone else; i.e.,
CVS:   they sent us a patch or a set of diffs, then include their name/email
CVS:   address here. If this is your work then delete this line.
CVS: Reviewed by:
CVS:   If we are doing pre-commit code reviews and someone else has
CVS:   reviewed your changes, include their name(s) here.
CVS:   If you have not had it reviewed then delete this line.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5689 a161b567-7d1e-0410-9ef9-912c70fedb3f"
6d5c10d4c43e794d7f970fa10bef4b05e3349b17,"First version of checkstyle-3.3.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5690 a161b567-7d1e-0410-9ef9-912c70fedb3f"
afa7c0d2d6a3d6fe6023fe3ae7982381a1f0d71c,"Corrected docbook mistake.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5691 a161b567-7d1e-0410-9ef9-912c70fedb3f"
8b4e0072e3898682c4283ecbc2a70d06ca317064,"Improved javadocs. Made an instance variable (I added a while ago) private according to the rule in the cookbook.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5692 a161b567-7d1e-0410-9ef9-912c70fedb3f"
f0e56babfb300b5c4ca798fc80055b55a9d63b13,"Switched to checkstyle 3.3


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5693 a161b567-7d1e-0410-9ef9-912c70fedb3f"
51fa4628b43780d711350d1f6d3ae73384ee9e92,"Removed a call to deprecated and simplified the code.
Notice that the UnsupOpException previously was an IllArgException.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5694 a161b567-7d1e-0410-9ef9-912c70fedb3f"
efed893e3b61f3f7545171040d66c39a3a0150d2,"Removed a call to deprecated.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5695 a161b567-7d1e-0410-9ef9-912c70fedb3f"
e671e55702af6e8d8f3abb54a4ea43b0cabe6301,"Reduced javadoc warnings from 668 to 310.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5696 a161b567-7d1e-0410-9ef9-912c70fedb3f"
688774affae0fb1d839469b415fa50d420af8cc3,"Chose a better name for private int i,  like I learned from Michael S.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5697 a161b567-7d1e-0410-9ef9-912c70fedb3f"
6aeba6ad254267a364e78d518ec399c564dfb4db,"Few minor improvements.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5698 a161b567-7d1e-0410-9ef9-912c70fedb3f"
e7c4158d9212ba7b61b29f63c82356ddc9dbe900,"Issue 2319.: ""Issues web pages confusing""


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5699 a161b567-7d1e-0410-9ef9-912c70fedb3f"
32fe53f2f6bfd487f3534070ba561f0e70d6172e,"Removed all these superfluous TOCs from the PDF and printableHTML versions of all documents. Now there is only one, at the beginning on the files.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5700 a161b567-7d1e-0410-9ef9-912c70fedb3f"
90575d7f9f2c041bdb5f704033b74d9c41981754,"Issue 2287
updating the tour, create class digram section, for 0.15.3


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5701 a161b567-7d1e-0410-9ef9-912c70fedb3f"
e6c47829880aac698c468c289d1d882a2b617b38,"Added a description on how to fix incorrect localizations.
Removed references to the ListResourceBundles.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5702 a161b567-7d1e-0410-9ef9-912c70fedb3f"
5f23a1f8a863901d24eaf0c3c087f127fdf94d3c,"The selection of classes in case of multiple languages with the ""Select All"" button will now happen per column=language, instead of all columns together. And every press on this button the next language is selected, and the others deselected.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5703 a161b567-7d1e-0410-9ef9-912c70fedb3f"
908fea19fbf16ace09128a47321888093c71d60d,"Fixed location of ResetStatsLater so that it is in accordance w/ Java language specification.


git-svn-id: http://argouml.tigris.org/svn/argouml/trunk@5704 a161b567-7d1e-0410-9ef9-912c70fedb3f"
